,癤풳ser ID,Venue ID,Venue category ID,Venue category name,Latitude,Longitude,Timezone offset in minutes,UTC time
53381,1006,4f60c8d5e4b06b5513b364a8,4f4533804b9074f6e4fb0105,Elementary School,40.70367736,-73.81633261,-240,Mon May 07 12:58:45 +0000 2012
53382,758,4e016bc988776240d3f510ca,4bf58dd8d48988d12b951735,Bus Station,40.7018488,-73.76544532,-240,Mon May 07 12:58:46 +0000 2012
53383,377,4fa7c6e7e4b0d6f4be53c900,4bf58dd8d48988d177941735,Medical Center,40.70821125,-74.0111772,-240,Mon May 07 12:58:51 +0000 2012
53384,1042,4ba8fa3df964a520ecff39e3,4bf58dd8d48988d124941735,Office,40.74190869,-73.98925563,-240,Mon May 07 12:58:53 +0000 2012
53385,739,4c7ba8c697028cfaf36ae1fe,4bf58dd8d48988d130941735,Building,40.71312995,-74.00724642,-240,Mon May 07 13:00:11 +0000 2012
53386,739,4cd713dfd2f62d43623f7d6e,4bf58dd8d48988d1fe931735,Bus Station,40.81593663,-73.9171958,-240,Mon May 07 13:00:11 +0000 2012
53387,484,4b0b2275f964a520772d23e3,4bf58dd8d48988d1fd931735,Subway,40.7588571,-73.98109466,-240,Mon May 07 13:00:21 +0000 2012
53388,540,4dd27f5c1f6ef5f6ccd5df9c,4bf58dd8d48988d11f941735,Bar,40.70188518,-73.76582452,-240,Mon May 07 13:00:53 +0000 2012
53389,142,4c2b5aaab34ad13af699e9ce,4bf58dd8d48988d124941735,Office,40.739435,-73.989745,-240,Mon May 07 13:00:53 +0000 2012
53390,81,49f5ef43f964a520d86b1fe3,4bf58dd8d48988d146941735,Deli / Bodega,40.75271884,-73.98321569,-240,Mon May 07 13:01:01 +0000 2012
53391,897,4b9fea9ff964a520354a37e3,4bf58dd8d48988d124941735,Office,40.74208918,-73.98472888,-240,Mon May 07 13:01:05 +0000 2012
53392,816,4cb9f7de0180721e426b9761,4bf58dd8d48988d1a7941735,College Academic Building,40.95149467,-74.08866405,-240,Mon May 07 13:01:52 +0000 2012
53393,1082,4f8c0e19e4b0a95f96456d93,4bf58dd8d48988d130941735,Building,40.69991068,-73.80822185,-240,Mon May 07 13:02:13 +0000 2012
53394,419,4e21f579e4cdf685918b1b20,4bf58dd8d48988d172941735,Post Office,40.78037233,-74.06323371,-240,Mon May 07 13:03:17 +0000 2012
53395,564,4a3953aff964a5205a9f1fe3,4bf58dd8d48988d124941735,Office,40.7501685,-73.97381721,-240,Mon May 07 13:03:23 +0000 2012
53396,99,4da7a737ec8ebe7ddcd287f2,4bf58dd8d48988d104941735,Medical Center,40.88955565,-73.9758547,-240,Mon May 07 13:03:38 +0000 2012
53397,281,4c17d9974ff90f47a9890d49,4bf58dd8d48988d1de931735,Tattoo Parlor,40.7471092,-74.15280867,-240,Mon May 07 13:03:41 +0000 2012
53398,1025,4e2d8527b0fbc2edac36e30d,4bf58dd8d48988d174941735,Office,40.80343175,-73.92120826,-240,Mon May 07 13:03:43 +0000 2012
53399,419,4edfd20eb8f76b6e9e18d4ad,4c38df4de52ce0d596b336e1,Parking,40.77937561,-74.06031369,-240,Mon May 07 13:03:43 +0000 2012
53400,99,4df67eed62e141c90761dac8,4bf58dd8d48988d177941735,Medical Center,40.88955858,-73.97570547,-240,Mon May 07 13:03:47 +0000 2012
53401,632,4bc4ac4cb492d13a755faa60,4bf58dd8d48988d125941735,Office,40.74049402,-73.98673475,-240,Mon May 07 13:03:55 +0000 2012
53402,280,4d8b726dd85f370461e114dc,4bf58dd8d48988d16a941735,Bakery,40.75875903,-73.97877802,-240,Mon May 07 13:04:10 +0000 2012
53403,797,4df212adc65bf55ee525ce08,4bf58dd8d48988d130941735,Building,40.74269664,-73.98441763,-240,Mon May 07 13:04:50 +0000 2012
53404,480,4a36c1b9f964a520dd9d1fe3,4bf58dd8d48988d196941735,Medical Center,40.74209957,-73.97494213,-240,Mon May 07 13:05:07 +0000 2012
53405,845,4ca671bdb7106dcb89265ea5,4bf58dd8d48988d129941735,Government Building,40.92846162,-74.03604984,-240,Mon May 07 13:05:07 +0000 2012
53406,171,4b15385cf964a5207da923e3,4f4531084b9074f6e4fb0101,Recycling Facility,40.73124288,-74.0085433,-240,Mon May 07 13:05:09 +0000 2012
53407,180,4bc43e6374a9a593c28cd5f6,4bf58dd8d48988d148941735,Donut Shop,40.91845514,-73.99684239,-240,Mon May 07 13:05:43 +0000 2012
53408,458,4b3a1855f964a520026125e3,4bf58dd8d48988d1fd931735,Subway,40.69147465,-73.98738384,-240,Mon May 07 13:06:14 +0000 2012
53409,757,4f8d7199e4b005ba10ce6617,4bf58dd8d48988d124941735,Office,40.91724345,-74.17148336,-240,Mon May 07 13:06:21 +0000 2012
53410,454,4a960143f964a520ce2520e3,4bf58dd8d48988d118951735,Food & Drink Shop,40.75951197,-73.99498303,-240,Mon May 07 13:06:45 +0000 2012
53411,458,4bb64c822f70c9b626338530,4bf58dd8d48988d10a951735,Bank,40.69182241,-73.98825705,-240,Mon May 07 13:07:36 +0000 2012
53412,991,4ad684abf964a520970721e3,4bf58dd8d48988d1fd931735,Subway,40.75047562,-73.94028425,-240,Mon May 07 13:07:47 +0000 2012
53413,889,4daab34b43a1128196fe7329,4bf58dd8d48988d162941735,Other Great Outdoors,40.89726633,-74.00497974,-240,Mon May 07 13:08:01 +0000 2012
53414,758,4dfa892e14959516a9654637,4bf58dd8d48988d1e8941735,Athletic & Sport,40.73648394,-73.77084603,-240,Mon May 07 13:08:43 +0000 2012
53415,397,4bebd433a9900f4799331840,4bf58dd8d48988d1fd931735,Subway,40.74914266,-73.93783808,-240,Mon May 07 13:09:53 +0000 2012
53416,809,4af1dabbf964a520cce321e3,4bf58dd8d48988d16a941735,Bakery,40.73099872,-73.99356365,-240,Mon May 07 13:10:03 +0000 2012
53417,50,4eaf491e02d521a7a7c343ed,4bf58dd8d48988d194941735,Medical Center,40.67679807,-73.89837504,-240,Mon May 07 13:10:14 +0000 2012
53418,208,4a1c2d96f964a520197b1fe3,4bf58dd8d48988d124941735,Office,40.72664084,-74.00570869,-240,Mon May 07 13:10:18 +0000 2012
53419,742,4a8cc1d4f964a520130f20e3,4bf58dd8d48988d114951735,Bookstore,40.73316247,-73.99104044,-240,Mon May 07 13:10:23 +0000 2012
53420,494,4a737bf8f964a52091dc1fe3,4bf58dd8d48988d12a951735,Train Station,40.707149,-73.99057,-240,Mon May 07 13:10:28 +0000 2012
53421,630,4efbbcbe9adf02fe699ae53a,4bf58dd8d48988d148941735,Donut Shop,40.85237467,-73.96952408,-240,Mon May 07 13:10:57 +0000 2012
53422,206,4b7f0390f964a520611030e3,4bf58dd8d48988d124941735,Office,40.74143697,-73.98566723,-240,Mon May 07 13:11:11 +0000 2012
53423,397,4af63834f964a520600222e3,4bf58dd8d48988d1a2941735,Community College,40.7448228,-73.93645571,-240,Mon May 07 13:11:39 +0000 2012
53424,355,4c78638e81bca0933919fa14,4bf58dd8d48988d103941735,Home (private),40.60092327,-73.97712596,-240,Mon May 07 13:12:14 +0000 2012
53425,7,4ae2efbbf964a520b78f21e3,4bf58dd8d48988d127951735,Arts & Crafts Store,40.79483545,-73.96598274,-240,Mon May 07 13:12:24 +0000 2012
53426,207,4b06ab0bf964a5206dee22e3,4bf58dd8d48988d196941735,Medical Center,40.88379856,-74.05669372,-240,Mon May 07 13:12:38 +0000 2012
53427,344,4cb4ad0f07bab713fa9d50cc,4bf58dd8d48988d1a5941735,College Academic Building,40.73707977,-73.81808281,-240,Mon May 07 13:12:40 +0000 2012
53428,207,4e37e5de1838d056d2767a96,4bf58dd8d48988d13b941735,School,40.88205745,-74.05596513,-240,Mon May 07 13:13:30 +0000 2012
53429,630,4c489d2531e41b8d38b15035,4bf58dd8d48988d10a951735,Bank,40.85174474,-73.96984549,-240,Mon May 07 13:13:43 +0000 2012
53430,1001,4c22489f7e85c92875c5bb21,4d4b7105d754a06378d81259,Shop & Service,40.73621652,-73.98983527,-240,Mon May 07 13:14:35 +0000 2012
53431,738,4c06877bcf8c76b0f09b3a65,4bf58dd8d48988d124941735,Office,40.72817168,-74.00752187,-240,Mon May 07 13:14:59 +0000 2012
53432,816,4c922cde7f3b8cfadacca21e,4bf58dd8d48988d1ab941735,Student Center,40.95158381,-74.08855677,-240,Mon May 07 13:15:19 +0000 2012
53433,260,4baa1906f964a520714a3ae3,4bf58dd8d48988d124941735,Office,40.7380123,-73.99276784,-240,Mon May 07 13:15:56 +0000 2012
53434,518,4cdacd78958f236a8e1fa903,4bf58dd8d48988d125941735,Office,40.73953974,-73.98840053,-240,Mon May 07 13:15:59 +0000 2012
53435,514,4a32c3f9f964a5208c9a1fe3,4bf58dd8d48988d1df941735,Bridge,40.7058882,-73.99000168,-240,Mon May 07 13:16:19 +0000 2012
53436,514,4c97edbdf419a09395806b88,4f2a25ac4b909258e854f55f,Neighborhood,40.6501689,-73.94957542,-240,Mon May 07 13:16:49 +0000 2012
53437,809,49eb24a3f964a520a7661fe3,4bf58dd8d48988d179941735,Bagel Shop,40.73249217,-73.99420255,-240,Mon May 07 13:16:51 +0000 2012
53438,889,4f7db8eae4b021182169e8f0,4bf58dd8d48988d12b951735,Bus Station,40.90202619,-74.00853756,-240,Mon May 07 13:16:55 +0000 2012
53439,159,4be19a4a594bc928e006acbb,4bf58dd8d48988d124941735,Office,40.74248089,-74.00525518,-240,Mon May 07 13:17:03 +0000 2012
53440,514,4c97edbdf419a09395806b88,4f2a25ac4b909258e854f55f,Neighborhood,40.6501689,-73.94957542,-240,Mon May 07 13:17:13 +0000 2012
53441,215,4e36efbae4cd9aba7cd3ed27,4bf58dd8d48988d13b941735,School,40.74995169,-74.15273413,-240,Mon May 07 13:17:32 +0000 2012
53442,271,4d250e0627a2594164775b0d,4bf58dd8d48988d198941735,College Academic Building,40.79524712,-73.96592535,-240,Mon May 07 13:17:42 +0000 2012
53443,458,4b6ac523f964a5208adf2be3,4bf58dd8d48988d124941735,Office,40.69371813,-73.98740768,-240,Mon May 07 13:17:45 +0000 2012
53444,894,4d1119d290d0a14379219b09,4bf58dd8d48988d118951735,Food & Drink Shop,40.66304867,-73.92135753,-240,Mon May 07 13:17:56 +0000 2012
53445,514,4bf704e8b182c9b69bf5745a,4bf58dd8d48988d1f9931735,Road,40.71926348,-74.00123247,-240,Mon May 07 13:17:58 +0000 2012
53446,458,4c3f0dd76faac9b6ca040f76,4bf58dd8d48988d12b941735,Government Building,40.69382563,-73.98716664,-240,Mon May 07 13:18:28 +0000 2012
53447,514,4bf704e8b182c9b69bf5745a,4bf58dd8d48988d1f9931735,Road,40.71926348,-74.00123247,-240,Mon May 07 13:18:28 +0000 2012
53448,626,49ef216ef964a52080681fe3,4bf58dd8d48988d124941735,Office,40.75790396,-73.98641825,-240,Mon May 07 13:18:37 +0000 2012
53449,187,42911d00f964a520f5231fe3,4bf58dd8d48988d129951735,Train Station,40.7507948,-73.99357639,-240,Mon May 07 13:19:34 +0000 2012
53450,446,4cc05ba49ca854812de6bb16,4bf58dd8d48988d124941735,Office,40.72814633,-74.00120951,-240,Mon May 07 13:19:37 +0000 2012
53451,185,4ef6571c722e34060e72b97f,4bf58dd8d48988d14e941735,American Restaurant,40.96532878,-74.06292392,-240,Mon May 07 13:19:52 +0000 2012
53452,396,4b02f41ff964a520614b22e3,4bf58dd8d48988d124941735,Office,40.81063408,-73.96387054,-240,Mon May 07 13:20:07 +0000 2012
53453,180,4d777b06926a6dcb1e454900,4bf58dd8d48988d101941735,Gym / Fitness Center,40.92399289,-73.99764007,-240,Mon May 07 13:20:21 +0000 2012
53454,708,4d8d608dc1b1721e071f1846,4bf58dd8d48988d103941735,Home (private),40.67443633,-73.73013314,-240,Mon May 07 13:20:31 +0000 2012
53455,964,4d5f4ab6865a224b7c369d85,4bf58dd8d48988d103941735,Home (private),40.78506564,-73.81249842,-240,Mon May 07 13:20:36 +0000 2012
53456,396,4a699cddf964a520f3cb1fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.80704983,-73.96448957,-240,Mon May 07 13:20:38 +0000 2012
53457,314,4c5dbe517f661b8d94424c1c,4bf58dd8d48988d12c941735,Government Building,40.72294783,-73.99697,-240,Mon May 07 13:20:50 +0000 2012
53458,708,4ded9df9d164f9a5c67df34a,4bf58dd8d48988d121941735,Bar,40.67685054,-73.72460203,-240,Mon May 07 13:21:06 +0000 2012
53459,276,4d99cbdc7cfc145660ac49f6,4bf58dd8d48988d110941735,Italian Restaurant,40.74994732,-73.98151517,-240,Mon May 07 13:21:11 +0000 2012
53460,842,4c9a162d292a6dcbc4b6cb76,4bf58dd8d48988d124941735,Office,40.74978002,-73.91056419,-240,Mon May 07 13:21:12 +0000 2012
53461,70,4b4e69d9f964a520d2ec26e3,4bf58dd8d48988d1fd931735,Subway,40.77500059,-73.91200304,-240,Mon May 07 13:21:14 +0000 2012
53462,281,4d0a9b2f27f8a35dd0432713,4bf58dd8d48988d150941735,Spanish Restaurant,40.747048,-74.15257037,-240,Mon May 07 13:21:16 +0000 2012
53463,39,4da735caa86e215681755d31,4bf58dd8d48988d124941735,Office,40.72297678,-74.00604709,-240,Mon May 07 13:21:53 +0000 2012
53464,458,4ed417828231b9ef8cdf7cd4,4bf58dd8d48988d19f941735,College Academic Building,40.69604842,-73.98802175,-240,Mon May 07 13:22:07 +0000 2012
53465,202,4a3c2132f964a52022a11fe3,4bf58dd8d48988d135941735,Theater,40.66715575,-73.99066167,-240,Mon May 07 13:22:35 +0000 2012
53466,132,49b6d0b4f964a52012531fe3,4bf58dd8d48988d124941735,Office,40.74050712,-73.98690838,-240,Mon May 07 13:22:39 +0000 2012
53467,296,4b9e71d0f964a52065e436e3,4bf58dd8d48988d174941735,Office,40.75252271,-73.98677065,-240,Mon May 07 13:23:09 +0000 2012
53468,202,4aeee85af964a520a2d421e3,4bf58dd8d48988d1e0931735,Coffee Shop,40.75389731,-73.97855401,-240,Mon May 07 13:24:02 +0000 2012
53469,529,4b02c41cf964a520c14922e3,4bf58dd8d48988d12e941735,Government Building,40.71178449,-74.00208235,-240,Mon May 07 13:24:06 +0000 2012
53470,783,4ab8121ef964a520117c20e3,4bf58dd8d48988d1e0931735,Coffee Shop,40.719222,-73.990248,-240,Mon May 07 13:24:24 +0000 2012
53471,494,4ad7a8d9f964a520640d21e3,4bf58dd8d48988d1fd931735,Subway,40.74970348,-73.987813,-240,Mon May 07 13:25:05 +0000 2012
53472,494,49e36914f964a5207b621fe3,4bf58dd8d48988d164941735,Plaza,40.7498254,-73.9879632,-240,Mon May 07 13:25:23 +0000 2012
53473,544,4a6f67e3f964a52018d61fe3,4bf58dd8d48988d175941735,Gym / Fitness Center,40.76078405,-73.96459948,-240,Mon May 07 13:25:30 +0000 2012
53474,1060,42829c80f964a5206a221fe3,4bf58dd8d48988d129951735,Train Station,40.75280621,-73.97717535,-240,Mon May 07 13:25:31 +0000 2012
53475,178,4b7513bff964a52036fd2de3,4bf58dd8d48988d1e1941735,Athletic & Sport,40.78309733,-73.98496284,-240,Mon May 07 13:26:04 +0000 2012
53476,1074,4bf6f7e413aed13a6e8ceaf7,4bf58dd8d48988d124941735,Office,40.78614008,-73.85758207,-240,Mon May 07 13:27:55 +0000 2012
53477,931,4a69f764f964a5204bcc1fe3,4bf58dd8d48988d1bc941735,Cupcake Shop,40.70554075,-74.00825638,-240,Mon May 07 13:28:10 +0000 2012
53478,125,451287ebf964a520a1391fe3,4bf58dd8d48988d125941735,Office,40.74122199,-74.00247774,-240,Mon May 07 13:28:40 +0000 2012
53479,201,4c7289a6ad69b60cedad83b9,4bf58dd8d48988d177941735,Medical Center,40.744955,-73.980364,-240,Mon May 07 13:29:54 +0000 2012
53480,689,4a0c2e7bf964a52014751fe3,4bf58dd8d48988d1fa931735,Hotel,40.76224487,-73.97928718,-240,Mon May 07 13:30:07 +0000 2012
53481,494,4283ee00f964a5209d221fe3,4bf58dd8d48988d1ff931735,Convention Center,40.75671096,-74.00100198,-240,Mon May 07 13:30:15 +0000 2012
53482,187,4e286bb01fc7f0a6e14995a7,4bf58dd8d48988d1e0931735,Coffee Shop,40.75379775,-73.98681521,-240,Mon May 07 13:30:32 +0000 2012
53483,494,4bd9aaeae914a593735157fa,4bf58dd8d48988d102951735,Clothing Store,40.75754916,-74.00146201,-240,Mon May 07 13:30:58 +0000 2012
53484,865,4bc4687eb492d13af9f0a960,4bf58dd8d48988d1fd931735,Subway,40.61262896,-74.000929,-240,Mon May 07 13:31:02 +0000 2012
53485,991,49c27575f964a520f1551fe3,4bf58dd8d48988d1fa941735,Food & Drink Shop,40.73652697,-73.99055958,-240,Mon May 07 13:31:08 +0000 2012
53486,1020,4a7b36e0f964a52056ea1fe3,4bf58dd8d48988d1f2941735,Sporting Goods Shop,40.76008973,-73.9835338,-240,Mon May 07 13:32:33 +0000 2012
53487,851,4a65a823f964a5208cc71fe3,4bf58dd8d48988d129951735,Train Station,40.76147966,-74.0755105,-240,Mon May 07 13:32:50 +0000 2012
53488,984,49c943d2f964a5204f581fe3,4bf58dd8d48988d175941735,Gym / Fitness Center,40.74618839,-73.98157101,-240,Mon May 07 13:32:59 +0000 2012
53489,448,4af63834f964a520600222e3,4bf58dd8d48988d1a2941735,Community College,40.7448228,-73.93645571,-240,Mon May 07 13:33:14 +0000 2012
53490,884,4b8990a6f964a5201d4232e3,4bf58dd8d48988d125941735,Office,40.74103118,-74.00246052,-240,Mon May 07 13:33:40 +0000 2012
53491,448,4d21fb8429292d436d6f5274,4d4b7105d754a06372d81259,College & University,40.74467152,-73.93426855,-240,Mon May 07 13:33:40 +0000 2012
53492,1083,4a53d9a7f964a520c7b21fe3,4bf58dd8d48988d124941735,Office,40.74551752,-73.99235129,-240,Mon May 07 13:33:40 +0000 2012
53493,831,4d15545cbb488cfaf6c29ed4,4f2a25ac4b909258e854f55f,Neighborhood,40.88595663,-74.04349566,-240,Mon May 07 13:33:46 +0000 2012
53494,894,4e67acf0bd41e96a148c25a6,4bf58dd8d48988d122951735,Electronics Store,40.66191319,-73.91961226,-240,Mon May 07 13:34:25 +0000 2012
53495,158,4d83d942d5fab60c3b42d59b,4bf58dd8d48988d125941735,Office,40.74678817,-73.98499154,-240,Mon May 07 13:34:35 +0000 2012
53496,136,4ed7f1b3f5b915cfe2dd4436,4bf58dd8d48988d1c5941735,Sandwich Place,40.72738829,-74.00709723,-240,Mon May 07 13:34:44 +0000 2012
53497,931,4dd3c987b0fbf653b64518c6,4bf58dd8d48988d124941735,Office,40.70410314,-74.00835394,-240,Mon May 07 13:34:46 +0000 2012
53498,307,4e1f052645dd3be9c4793cef,4bf58dd8d48988d124941735,Office,40.72059147,-74.03243643,-240,Mon May 07 13:34:48 +0000 2012
53499,939,49d376a1f964a520fa5b1fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.732876,-73.988193,-240,Mon May 07 13:35:04 +0000 2012
53500,855,4b86ddcff964a520b0a231e3,4bf58dd8d48988d1f2941735,Sporting Goods Shop,40.82991733,-74.14106369,-240,Mon May 07 13:35:54 +0000 2012
53501,187,4c8688ffd92ea093ea416f72,4bf58dd8d48988d125941735,Office,40.7539479,-73.98551379,-240,Mon May 07 13:37:03 +0000 2012
53502,1066,4a69c63bf964a52006cc1fe3,4bf58dd8d48988d124941735,Office,40.76330554,-73.98325259,-240,Mon May 07 13:37:16 +0000 2012
53503,187,4eca62a99adf9c7bf6626dc2,4bf58dd8d48988d124941735,Office,40.75369026,-73.98527275,-240,Mon May 07 13:37:22 +0000 2012
53504,178,4ac889cbf964a5203bbc20e3,4bf58dd8d48988d1e5941735,Other Great Outdoors,40.781191,-73.986495,-240,Mon May 07 13:38:25 +0000 2012
53505,894,4e8078cbbe7b17b3811b1393,4d4b7105d754a06374d81259,Food,40.66494132,-73.91584037,-240,Mon May 07 13:39:13 +0000 2012
53506,889,4c4f5881eaa1be9abdf1c345,4bf58dd8d48988d1ae941735,University,40.89690578,-74.03017044,-240,Mon May 07 13:39:45 +0000 2012
53507,889,4cd18b9501eaf04df1e9be5d,4bf58dd8d48988d198941735,College Academic Building,40.89800524,-74.02940692,-240,Mon May 07 13:40:17 +0000 2012
53508,281,4b3a1551f964a520e06025e3,4bf58dd8d48988d176941735,Gym / Fitness Center,40.79751876,-74.14632914,-240,Mon May 07 13:40:18 +0000 2012
53509,696,4a97fe69f964a520082a20e3,4bf58dd8d48988d124941735,Office,40.80615113,-74.0778446,-240,Mon May 07 13:40:28 +0000 2012
53510,213,4b983c11f964a520273635e3,4bf58dd8d48988d124941735,Office,40.74951311,-73.97513153,-240,Mon May 07 13:40:29 +0000 2012
53511,891,4e7e6b125503f21e714e6906,4bf58dd8d48988d103941735,Home (private),40.84637534,-73.96537147,-240,Mon May 07 13:40:44 +0000 2012
53512,891,4ec1e417f5b9abc8bcde8598,4bf58dd8d48988d103941735,Home (private),40.84637534,-73.96537147,-240,Mon May 07 13:40:57 +0000 2012
53513,201,4ab8b766f964a520147d20e3,4bf58dd8d48988d1e0931735,Coffee Shop,40.745019,-73.982756,-240,Mon May 07 13:41:40 +0000 2012
53514,1060,4f4657cbe4b0f8695e6d26f1,4bf58dd8d48988d124941735,Office,40.75289601,-73.97414436,-240,Mon May 07 13:42:25 +0000 2012
53515,773,4c18e607fe5a76b0a9b20215,4bf58dd8d48988d130941735,Building,40.89473231,-74.0384531,-240,Mon May 07 13:43:31 +0000 2012
53516,1031,4e5160c3483bb770492ac1ea,4bf58dd8d48988d1e0931735,Coffee Shop,40.75468871,-73.97421897,-240,Mon May 07 13:43:52 +0000 2012
53517,816,4e7ea6e793adeda960d078c3,4bf58dd8d48988d103941735,Home (private),40.93508142,-73.96537147,-240,Mon May 07 13:43:54 +0000 2012
53518,889,4c7e42725af8b60ccfd39110,4bf58dd8d48988d19b941735,College Academic Building,40.89839491,-74.02952167,-240,Mon May 07 13:44:16 +0000 2012
53519,129,4b8411c4f964a520bd1e31e3,4bf58dd8d48988d124941735,Office,40.75005298,-73.97360802,-240,Mon May 07 13:44:44 +0000 2012
53520,212,4af57814f964a52043f921e3,4bf58dd8d48988d1e0931735,Coffee Shop,40.74433544,-73.99541344,-240,Mon May 07 13:46:12 +0000 2012
53521,119,4c6d48b5fe77bfb7eb4aa323,4bf58dd8d48988d124941735,Office,40.75613013,-73.98533588,-240,Mon May 07 13:46:16 +0000 2012
53522,995,4c7e5603d461a14349b07ff5,4bf58dd8d48988d10a951735,Bank,40.73998961,-73.78881671,-240,Mon May 07 13:46:36 +0000 2012
53523,116,4a70539cf964a52049d71fe3,4bf58dd8d48988d125941735,Office,40.73893324,-73.99237275,-240,Mon May 07 13:46:57 +0000 2012
53524,82,4c0ff577ce640f47b2293952,4bf58dd8d48988d1a1941735,College Academic Building,40.7561973,-73.75619888,-240,Mon May 07 13:47:09 +0000 2012
53525,773,4d15545cbb488cfaf6c29ed4,4f2a25ac4b909258e854f55f,Neighborhood,40.88595663,-74.04349566,-240,Mon May 07 13:47:35 +0000 2012
53526,128,4c5b433f2815c928d0ffae67,4bf58dd8d48988d124941735,Office,40.74496479,-73.99345636,-240,Mon May 07 13:48:20 +0000 2012
53527,280,4a6df6f5f964a52070d31fe3,4bf58dd8d48988d124941735,Office,40.75045645,-73.98362563,-240,Mon May 07 13:48:33 +0000 2012
53528,1009,49e4df73f964a52062631fe3,4bf58dd8d48988d176941735,Gym / Fitness Center,40.76088337,-73.98500876,-240,Mon May 07 13:49:15 +0000 2012
53529,10,4a60792ef964a520ccc01fe3,4bf58dd8d48988d146941735,Deli / Bodega,40.75586047,-73.99197014,-240,Mon May 07 13:49:20 +0000 2012
53530,560,4e5d406118a8463c4d94db19,4bf58dd8d48988d196941735,Medical Center,40.86088438,-73.88990591,-240,Mon May 07 13:50:12 +0000 2012
53531,1010,4bbf5eb682a2ef3bbba62cd2,4bf58dd8d48988d13d941735,High School,40.80211254,-74.16162161,-240,Mon May 07 13:51:13 +0000 2012
53532,276,4be9eccf415e20a15d78e4bb,4bf58dd8d48988d124941735,Office,40.749978,-73.98153,-240,Mon May 07 13:51:13 +0000 2012
53533,167,4b67309bf964a52059402be3,4bf58dd8d48988d124941735,Office,40.72494965,-74.00141716,-240,Mon May 07 13:51:38 +0000 2012
53534,483,4d85caba5091370410239e5b,4bf58dd8d48988d12b951735,Bus Station,40.6314785,-73.94704096,-240,Mon May 07 13:52:46 +0000 2012
53535,894,4b93d226f964a520625334e3,4bf58dd8d48988d129951735,Train Station,40.66479595,-73.92295351,-240,Mon May 07 13:53:27 +0000 2012
53536,962,4f0ba727e4b0261c937b8781,4bf58dd8d48988d124941735,Office,40.74337624,-73.98483084,-240,Mon May 07 13:53:48 +0000 2012
53537,579,4a43baaaf964a520b9a61fe3,4bf58dd8d48988d196941735,Medical Center,40.738665,-73.975303,-240,Mon May 07 13:53:55 +0000 2012
53538,185,4f22c7bde4b0b2f98daff0dc,4bf58dd8d48988d15e941735,Pool,40.96535502,-74.06283213,-240,Mon May 07 13:54:36 +0000 2012
53539,734,4df53b7bd4c01ff6b2f262ec,4bf58dd8d48988d103941735,Home (private),40.94175915,-74.01238511,-240,Mon May 07 13:55:36 +0000 2012
53540,434,4b367d9af964a5209f3625e3,4bf58dd8d48988d114951735,Bookstore,40.97267281,-74.08149719,-240,Mon May 07 13:58:00 +0000 2012
53541,962,4a6e9b04f964a520eed41fe3,4bf58dd8d48988d146941735,Deli / Bodega,40.74349261,-73.98497432,-240,Mon May 07 13:58:52 +0000 2012
53542,664,4bcb54a23740b7132e426265,4bf58dd8d48988d129951735,Train Station,40.68444569,-73.97785664,-240,Mon May 07 13:59:08 +0000 2012
53543,74,4e89c7ee7ee6a49a31ea1b7e,4bf58dd8d48988d1e5931735,Music Venue,40.71004701,-74.08784268,-240,Mon May 07 13:59:53 +0000 2012
53544,332,4adc900ef964a520422d21e3,4bf58dd8d48988d124941735,Office,40.72773425,-74.00777436,-240,Mon May 07 13:59:57 +0000 2012
53545,852,4e9f38f65c5c8cb41c4a3028,4bf58dd8d48988d125941735,Office,40.73692493,-73.98861287,-240,Mon May 07 14:00:19 +0000 2012
53546,713,4c700bc7d97fa143bac0f4ca,4bf58dd8d48988d19b941735,College Academic Building,40.74165443,-73.97473552,-240,Mon May 07 14:01:48 +0000 2012
53547,773,4e32ea151495d5790beb4382,4bf58dd8d48988d124951735,Automotive Shop,40.85910921,-74.03458804,-240,Mon May 07 14:02:17 +0000 2012
53548,404,4ed255c1d3e3521ce7f4f66a,4bf58dd8d48988d103941735,Home (private),40.73569746,-73.81249842,-240,Mon May 07 14:02:31 +0000 2012
53549,402,42829c80f964a5206a221fe3,4bf58dd8d48988d129951735,Train Station,40.75280621,-73.97717535,-240,Mon May 07 14:02:36 +0000 2012
53550,710,4d594a2b3281b1f79875b92f,4bf58dd8d48988d13d941735,High School,40.8213706,-73.90869252,-240,Mon May 07 14:04:15 +0000 2012
53551,698,4f62a0eee4b041039c0c09f8,4bf58dd8d48988d181941735,Museum,40.64409907,-74.09980183,-240,Mon May 07 14:04:19 +0000 2012
53552,533,4b2fc073f964a5201aef24e3,4bf58dd8d48988d112951735,Hardware Store,40.78572596,-74.19757431,-240,Mon May 07 14:04:24 +0000 2012
53553,349,4da4d091fa8c7394fc86d456,4d954b06a243a5684965b473,Residential Building (Apartment / Condo),40.83266359,-73.91456583,-240,Mon May 07 14:04:59 +0000 2012
53554,372,49d164f1f964a5207c5b1fe3,4bf58dd8d48988d124941735,Office,40.72050869,-74.00625368,-240,Mon May 07 14:05:03 +0000 2012
53555,349,4e43c5c752b18fcc7991cffa,4bf58dd8d48988d146941735,Deli / Bodega,40.83293432,-73.91406635,-240,Mon May 07 14:05:16 +0000 2012
