Unnamed: 0,User ID,Location Frequency,Activity,Main Activity Time,Cluster,Unnamed: 0.1,Venue ID,Venue category ID,Venue category name,Latitude,Longitude,Timezone offset in minutes,UTC time
2082,45,58,37,15,1,60210,4b735fe3f964a5205bab2de3,4d4ae6fc7a7b7dea34424761,Fried Chicken Joint,40.73245806,-73.9851737,-240,Fri May 11 13:11:28 +0000 2012
2083,45,58,37,15,1,60440,4a7ccf14f964a520b5ed1fe3,4bf58dd8d48988d103941735,Home (private),40.75265863,-74.00063278,-240,Fri May 11 14:59:00 +0000 2012
2084,45,58,37,15,1,60452,3fd66200f964a5208be71ee3,4bf58dd8d48988d118951735,Food & Drink Shop,40.75729388,-73.99322121,-240,Fri May 11 15:08:07 +0000 2012
2085,45,58,37,15,1,60464,4b7f1fa4f964a520391830e3,4bf58dd8d48988d1ce941735,Seafood Restaurant,40.75733756,-73.99326138,-240,Fri May 11 15:13:15 +0000 2012
2086,45,58,37,15,1,60476,4e4bf6acd164d2bc73b4067e,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,40.75684746,-73.99362803,-240,Fri May 11 15:22:18 +0000 2012
2087,45,58,37,15,1,60477,3fd66200f964a5208ae71ee3,4bf58dd8d48988d1bc941735,Cupcake Shop,40.75714011,-73.99350815,-240,Fri May 11 15:25:06 +0000 2012
2088,45,58,37,15,1,60531,4a78d49ef964a52087e61fe3,4bf58dd8d48988d1f9941735,Food & Drink Shop,40.74991624,-73.99869599,-240,Fri May 11 16:00:09 +0000 2012
2089,45,58,37,15,1,60741,4be1c06c87e42d7f77c3870b,4bf58dd8d48988d10f951735,Drugstore / Pharmacy,40.74619,-73.998091,-240,Fri May 11 17:40:03 +0000 2012
2090,45,58,37,15,1,61037,4b3784fff964a520c24125e3,4bf58dd8d48988d10f951735,Drugstore / Pharmacy,40.74579649,-73.99826559,-240,Fri May 11 20:16:31 +0000 2012
2091,45,58,37,15,1,63305,4c157c24a5eb76b0ab7ac3b7,4bf58dd8d48988d118951735,Food & Drink Shop,40.74723001,-74.00054957,-240,Sat May 12 21:21:15 +0000 2012
2092,45,58,37,15,1,63307,4e38a2cfbd415d9f63d7124f,4bf58dd8d48988d1e0931735,Coffee Shop,40.747739,-74.00026949,-240,Sat May 12 21:21:32 +0000 2012
3552,71,82,61,0,1,191,481dfa3af964a5207f4f1fe3,4bf58dd8d48988d1fa931735,Hotel,40.75261955,-73.99336294,-240,Tue Apr 03 20:08:03 +0000 2012
3553,71,82,61,0,1,589,4edd03c9722e1da3055ce6e7,4bf58dd8d48988d1c5941735,Sandwich Place,40.7530419,-73.98907199,-240,Tue Apr 03 23:17:23 +0000 2012
3554,71,82,61,0,1,780,4a7f68e6f964a520eff31fe3,4bf58dd8d48988d10f951735,Drugstore / Pharmacy,40.75172595,-73.99347946,-240,Wed Apr 04 00:30:15 +0000 2012
3555,71,82,61,0,1,1483,4b257718f964a5205a7224e3,4bf58dd8d48988d148941735,Donut Shop,40.71113138,-74.006383,-240,Wed Apr 04 12:37:54 +0000 2012
3556,71,82,61,0,1,1502,49e7c7c6f964a5201b651fe3,4bf58dd8d48988d1ae941735,University,40.7111095,-74.00504351,-240,Wed Apr 04 12:48:25 +0000 2012
3557,71,82,61,0,1,1883,45404cb9f964a520393c1fe3,4bf58dd8d48988d1c5941735,Sandwich Place,40.73426695,-73.99110675,-240,Wed Apr 04 16:26:18 +0000 2012
3558,71,82,61,0,1,1975,49e7c7c6f964a5201b651fe3,4bf58dd8d48988d1ae941735,University,40.7111095,-74.00504351,-240,Wed Apr 04 17:08:19 +0000 2012
3559,71,82,61,0,1,6424,4d1cf67b756e8cfa797c4a54,4bf58dd8d48988d1e0931735,Coffee Shop,40.7524962,-73.99423125,-240,Mon Apr 09 13:29:40 +0000 2012
3560,71,82,61,0,1,6987,4b4e12aff964a5208be026e3,4bf58dd8d48988d146941735,Deli / Bodega,40.70946561,-74.00466412,-240,Mon Apr 09 18:35:27 +0000 2012
3561,71,82,61,0,1,7066,4a663f7cf964a52046c81fe3,4bf58dd8d48988d163941735,Park,40.70919832,-74.01118577,-240,Mon Apr 09 19:23:28 +0000 2012
3562,71,82,61,0,1,7138,49e7c7c6f964a5201b651fe3,4bf58dd8d48988d1ae941735,University,40.7111095,-74.00504351,-240,Mon Apr 09 19:53:14 +0000 2012
3563,71,82,61,0,1,7421,481dfa3af964a5207f4f1fe3,4bf58dd8d48988d1fa931735,Hotel,40.75261955,-73.99336294,-240,Mon Apr 09 22:28:37 +0000 2012
3564,71,82,61,0,1,7731,3fd66200f964a5200de71ee3,4bf58dd8d48988d116941735,Bar,40.73233046,-74.00163991,-240,Tue Apr 10 01:07:10 +0000 2012
3565,71,82,61,0,1,7863,49b80795f964a52034531fe3,4bf58dd8d48988d118951735,Food & Drink Shop,40.73904817,-73.9993215,-240,Tue Apr 10 02:56:20 +0000 2012
3566,71,82,61,0,1,7887,481dfa3af964a5207f4f1fe3,4bf58dd8d48988d1fa931735,Hotel,40.75261955,-73.99336294,-240,Tue Apr 10 03:20:40 +0000 2012
3567,71,82,61,0,1,8205,481dfa3af964a5207f4f1fe3,4bf58dd8d48988d1fa931735,Hotel,40.75261955,-73.99336294,-240,Tue Apr 10 13:39:16 +0000 2012
3568,71,82,61,0,1,8247,4b562ae6f964a5205d0328e3,4bf58dd8d48988d121951735,Paper / Office Supplies Store,40.752855,-73.992973,-240,Tue Apr 10 15:10:19 +0000 2012
3569,71,82,61,0,1,8267,481dfa3af964a5207f4f1fe3,4bf58dd8d48988d1fa931735,Hotel,40.75261955,-73.99336294,-240,Tue Apr 10 15:35:55 +0000 2012
3570,71,82,61,0,1,8307,49e7c7c6f964a5201b651fe3,4bf58dd8d48988d1ae941735,University,40.7111095,-74.00504351,-240,Tue Apr 10 16:19:11 +0000 2012
3571,71,82,61,0,1,8744,4aa329cef964a5208d4320e3,4bf58dd8d48988d1f6941735,Department Store,40.751575,-73.992015,-240,Tue Apr 10 22:32:08 +0000 2012
3572,71,82,61,0,1,8938,481dfa3af964a5207f4f1fe3,4bf58dd8d48988d1fa931735,Hotel,40.75261955,-73.99336294,-240,Tue Apr 10 23:30:10 +0000 2012
3573,71,82,61,0,1,9012,4b61c9e6f964a520ef222ae3,4bf58dd8d48988d1c5941735,Sandwich Place,40.75362,-73.992606,-240,Wed Apr 11 00:00:38 +0000 2012
3574,71,82,61,0,1,9382,481dfa3af964a5207f4f1fe3,4bf58dd8d48988d1fa931735,Hotel,40.75261955,-73.99336294,-240,Wed Apr 11 04:14:18 +0000 2012
3575,71,82,61,0,1,9736,481dfa3af964a5207f4f1fe3,4bf58dd8d48988d1fa931735,Hotel,40.75261955,-73.99336294,-240,Wed Apr 11 14:30:52 +0000 2012
3576,71,82,61,0,1,9978,49e7c7c6f964a5201b651fe3,4bf58dd8d48988d1ae941735,University,40.7111095,-74.00504351,-240,Wed Apr 11 16:58:05 +0000 2012
3577,71,82,61,0,1,10238,49e7c7c6f964a5201b651fe3,4bf58dd8d48988d1ae941735,University,40.7111095,-74.00504351,-240,Wed Apr 11 19:24:33 +0000 2012
3578,71,82,61,0,1,10453,481dfa3af964a5207f4f1fe3,4bf58dd8d48988d1fa931735,Hotel,40.75261955,-73.99336294,-240,Wed Apr 11 22:23:44 +0000 2012
3579,71,82,61,0,1,10800,481dfa3af964a5207f4f1fe3,4bf58dd8d48988d1fa931735,Hotel,40.75261955,-73.99336294,-240,Thu Apr 12 00:39:07 +0000 2012
3580,71,82,61,0,1,10889,4a04b3bdf964a5201b721fe3,4bf58dd8d48988d11b941735,Bar,40.751704,-73.990475,-240,Thu Apr 12 01:22:21 +0000 2012
3581,71,82,61,0,1,10982,481dfa3af964a5207f4f1fe3,4bf58dd8d48988d1fa931735,Hotel,40.75261955,-73.99336294,-240,Thu Apr 12 02:37:12 +0000 2012
3582,71,82,61,0,1,11840,4b06cc9ff964a52077f022e3,4bf58dd8d48988d16c941735,Burger Joint,40.7491833,-73.97786736,-240,Thu Apr 12 17:30:15 +0000 2012
3583,71,82,61,0,1,11904,42829c80f964a5206a221fe3,4bf58dd8d48988d129951735,Train Station,40.75280621,-73.97717535,-240,Thu Apr 12 18:02:59 +0000 2012
3584,71,82,61,0,1,11935,481dfa3af964a5207f4f1fe3,4bf58dd8d48988d1fa931735,Hotel,40.75261955,-73.99336294,-240,Thu Apr 12 18:21:58 +0000 2012
3585,71,82,61,0,1,12172,481dfa3af964a5207f4f1fe3,4bf58dd8d48988d1fa931735,Hotel,40.75261955,-73.99336294,-240,Thu Apr 12 20:45:23 +0000 2012
3586,71,82,61,0,1,12639,4396cca9f964a520952b1fe3,4bf58dd8d48988d1c1941735,Mexican Restaurant,40.7524276,-73.99410499,-240,Fri Apr 13 00:00:33 +0000 2012
3587,71,82,61,0,1,13465,4d1cf67b756e8cfa797c4a54,4bf58dd8d48988d1e0931735,Coffee Shop,40.7524962,-73.99423125,-240,Fri Apr 13 13:04:57 +0000 2012
3588,71,82,61,0,1,13559,49e7c7c6f964a5201b651fe3,4bf58dd8d48988d1ae941735,University,40.7111095,-74.00504351,-240,Fri Apr 13 13:40:04 +0000 2012
3589,71,82,61,0,1,14031,4a72eeb8f964a52056db1fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.75228555,-73.98580075,-240,Fri Apr 13 19:17:00 +0000 2012
3590,71,82,61,0,1,14176,481dfa3af964a5207f4f1fe3,4bf58dd8d48988d1fa931735,Hotel,40.75261955,-73.99336294,-240,Fri Apr 13 20:47:46 +0000 2012
3591,71,82,61,0,1,14771,49d64e2ff964a520b55c1fe3,4bf58dd8d48988d149941735,Thai Restaurant,40.75437682,-73.99531245,-240,Sat Apr 14 00:18:29 +0000 2012
3592,71,82,61,0,1,14781,481dfa3af964a5207f4f1fe3,4bf58dd8d48988d1fa931735,Hotel,40.75261955,-73.99336294,-240,Sat Apr 14 00:24:26 +0000 2012
3593,71,82,61,0,1,15235,4a04b3bdf964a5201b721fe3,4bf58dd8d48988d11b941735,Bar,40.751704,-73.990475,-240,Sat Apr 14 04:36:43 +0000 2012
3594,71,82,61,0,1,15705,4e38a2cfbd415d9f63d71171,4bf58dd8d48988d1e0931735,Coffee Shop,40.75379424,-73.99250959,-240,Sat Apr 14 15:33:00 +0000 2012
3595,71,82,61,0,1,15716,481dfa3af964a5207f4f1fe3,4bf58dd8d48988d1fa931735,Hotel,40.75261955,-73.99336294,-240,Sat Apr 14 15:40:11 +0000 2012
3596,71,82,61,0,1,16099,4dc74bce814d1bfbca3ba272,4bf58dd8d48988d1e0931735,Coffee Shop,40.744831,-73.997393,-240,Sat Apr 14 18:43:13 +0000 2012
3597,71,82,61,0,1,16159,4ce08a08ffcf370469b12082,4bf58dd8d48988d14a941735,Vietnamese Restaurant,40.72979057,-74.00069304,-240,Sat Apr 14 19:09:43 +0000 2012
3598,71,82,61,0,1,16238,4aad442ef964a5205d5f20e3,4bf58dd8d48988d127951735,Arts & Crafts Store,40.7268685,-73.9948082,-240,Sat Apr 14 19:49:25 +0000 2012
3599,71,82,61,0,1,16394,481dfa3af964a5207f4f1fe3,4bf58dd8d48988d1fa931735,Hotel,40.75261955,-73.99336294,-240,Sat Apr 14 20:48:32 +0000 2012
3600,71,82,61,0,1,17065,4d80eb2370d18cfa31a3a694,4bf58dd8d48988d1ca941735,Pizza Place,40.75236501,-73.9932786,-240,Sun Apr 15 01:15:36 +0000 2012
3601,71,82,61,0,1,17220,4a04b3bdf964a5201b721fe3,4bf58dd8d48988d11b941735,Bar,40.751704,-73.990475,-240,Sun Apr 15 02:44:44 +0000 2012
3602,71,82,61,0,1,17401,3fd66200f964a520dae51ee3,4bf58dd8d48988d118941735,Bar,40.73779505,-74.0018465,-240,Sun Apr 15 04:54:09 +0000 2012
3603,71,82,61,0,1,17751,4d1cf67b756e8cfa797c4a54,4bf58dd8d48988d1e0931735,Coffee Shop,40.7524962,-73.99423125,-240,Sun Apr 15 15:13:49 +0000 2012
3604,71,82,61,0,1,18105,4396cca9f964a520952b1fe3,4bf58dd8d48988d1c1941735,Mexican Restaurant,40.7524276,-73.99410499,-240,Sun Apr 15 18:10:26 +0000 2012
3605,71,82,61,0,1,18548,4a3d4aecf964a52012a21fe3,4bf58dd8d48988d132941735,Church,40.75850534,-73.97652626,-240,Sun Apr 15 21:48:11 +0000 2012
3606,71,82,61,0,1,19132,4e8f31f002d5ee38b647719b,4bf58dd8d48988d120951735,Food & Drink Shop,40.753018,-73.9928813,-240,Mon Apr 16 13:42:44 +0000 2012
3607,71,82,61,0,1,19160,481dfa3af964a5207f4f1fe3,4bf58dd8d48988d1fa931735,Hotel,40.75261955,-73.99336294,-240,Mon Apr 16 13:54:33 +0000 2012
3608,71,82,61,0,1,19392,3fd66200f964a520d8f11ee3,4bf58dd8d48988d163941735,Park,40.713435,-74.006141,-240,Mon Apr 16 16:16:43 +0000 2012
3609,71,82,61,0,1,19479,49e7c7c6f964a5201b651fe3,4bf58dd8d48988d1ae941735,University,40.7111095,-74.00504351,-240,Mon Apr 16 17:06:05 +0000 2012
3610,71,82,61,0,1,19893,3fd66200f964a520d8f11ee3,4bf58dd8d48988d163941735,Park,40.713435,-74.006141,-240,Mon Apr 16 20:01:43 +0000 2012
3611,71,82,61,0,1,19908,3fd66200f964a520daf11ee3,4bf58dd8d48988d1e0941735,Harbor / Marina,40.70566047,-74.00287628,-240,Mon Apr 16 20:12:47 +0000 2012
3612,71,82,61,0,1,20048,481dfa3af964a5207f4f1fe3,4bf58dd8d48988d1fa931735,Hotel,40.75261955,-73.99336294,-240,Mon Apr 16 21:26:25 +0000 2012
3613,71,82,61,0,1,20792,4d1cf67b756e8cfa797c4a54,4bf58dd8d48988d1e0931735,Coffee Shop,40.7524962,-73.99423125,-240,Tue Apr 17 14:43:46 +0000 2012
3614,71,82,61,0,1,20918,4b4a5eb9f964a5209a8526e3,4bf58dd8d48988d10f951735,Drugstore / Pharmacy,40.71038766,-74.00759073,-240,Tue Apr 17 16:17:34 +0000 2012
3615,71,82,61,0,1,20927,49e7c7c6f964a5201b651fe3,4bf58dd8d48988d1ae941735,University,40.7111095,-74.00504351,-240,Tue Apr 17 16:21:57 +0000 2012
3616,71,82,61,0,1,21301,481dfa3af964a5207f4f1fe3,4bf58dd8d48988d1fa931735,Hotel,40.75261955,-73.99336294,-240,Tue Apr 17 19:24:52 +0000 2012
3617,71,82,61,0,1,21328,481dfa3af964a5207f4f1fe3,4bf58dd8d48988d1fa931735,Hotel,40.75261955,-73.99336294,-240,Tue Apr 17 19:44:08 +0000 2012
3618,71,82,61,0,1,22219,4b257718f964a5205a7224e3,4bf58dd8d48988d148941735,Donut Shop,40.71113138,-74.006383,-240,Wed Apr 18 12:33:09 +0000 2012
3619,71,82,61,0,1,22254,49e7c7c6f964a5201b651fe3,4bf58dd8d48988d1ae941735,University,40.7111095,-74.00504351,-240,Wed Apr 18 12:44:36 +0000 2012
3620,71,82,61,0,1,22764,4b4e12aff964a5208be026e3,4bf58dd8d48988d146941735,Deli / Bodega,40.71047004,-74.00558228,-240,Wed Apr 18 16:54:43 +0000 2012
3621,71,82,61,0,1,23457,481dfa3af964a5207f4f1fe3,4bf58dd8d48988d1fa931735,Hotel,40.75261955,-73.99336294,-240,Wed Apr 18 22:33:31 +0000 2012
3622,71,82,61,0,1,24711,4e8f31f002d5ee38b647719b,4bf58dd8d48988d120951735,Food & Drink Shop,40.753018,-73.9928813,-240,Thu Apr 19 13:47:51 +0000 2012
3623,71,82,61,0,1,24749,481dfa3af964a5207f4f1fe3,4bf58dd8d48988d1fa931735,Hotel,40.75261955,-73.99336294,-240,Thu Apr 19 14:04:21 +0000 2012
3624,71,82,61,0,1,24959,481dfa3af964a5207f4f1fe3,4bf58dd8d48988d1fa931735,Hotel,40.75261955,-73.99336294,-240,Thu Apr 19 18:28:08 +0000 2012
3625,71,82,61,0,1,25457,42911d00f964a520f5231fe3,4bf58dd8d48988d129951735,Train Station,40.7507948,-73.99357639,-240,Thu Apr 19 22:59:20 +0000 2012
3626,71,82,61,0,1,25678,4396cca9f964a520952b1fe3,4bf58dd8d48988d1c1941735,Mexican Restaurant,40.7524276,-73.99410499,-240,Fri Apr 20 00:30:06 +0000 2012
3627,71,82,61,0,1,26770,4d1cf67b756e8cfa797c4a54,4bf58dd8d48988d1e0931735,Coffee Shop,40.7524962,-73.99423125,-240,Fri Apr 20 14:05:51 +0000 2012
3628,71,82,61,0,1,26851,49dd262cf964a520eb5f1fe3,4bf58dd8d48988d1e2931735,Art Gallery,40.75239067,-73.96858279,-240,Fri Apr 20 14:46:25 +0000 2012
3629,71,82,61,0,1,27064,42829c80f964a5206a221fe3,4bf58dd8d48988d129951735,Train Station,40.75280621,-73.97717535,-240,Fri Apr 20 16:51:32 +0000 2012
3630,71,82,61,0,1,27364,4a72eeb8f964a52056db1fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.75228555,-73.98580075,-240,Fri Apr 20 19:31:28 +0000 2012
3631,71,82,61,0,1,27383,3fd66200f964a520d7f11ee3,4bf58dd8d48988d163941735,Park,40.75372797,-73.98368836,-240,Fri Apr 20 19:39:15 +0000 2012
3632,71,82,61,0,1,27554,481dfa3af964a5207f4f1fe3,4bf58dd8d48988d1fa931735,Hotel,40.75261955,-73.99336294,-240,Fri Apr 20 21:08:12 +0000 2012
3633,71,82,61,0,1,27994,4a04b3bdf964a5201b721fe3,4bf58dd8d48988d11b941735,Bar,40.751704,-73.990475,-240,Sat Apr 21 02:07:20 +0000 2012
3634,71,82,61,0,1,28259,481dfa3af964a5207f4f1fe3,4bf58dd8d48988d1fa931735,Hotel,40.75261955,-73.99336294,-240,Sat Apr 21 04:45:04 +0000 2012
3635,71,82,61,0,1,28665,42911d00f964a520f5231fe3,4bf58dd8d48988d129951735,Train Station,40.7507948,-73.99357639,-240,Sat Apr 21 13:47:35 +0000 2012
3636,71,82,61,0,1,30927,481dfa3af964a5207f4f1fe3,4bf58dd8d48988d1fa931735,Hotel,40.75261955,-73.99336294,-240,Sun Apr 22 19:03:33 +0000 2012
3637,71,82,61,0,1,31108,4a3d4aecf964a52012a21fe3,4bf58dd8d48988d132941735,Church,40.75850534,-73.97652626,-240,Sun Apr 22 21:23:12 +0000 2012
3638,71,82,61,0,1,32092,4a9868f1f964a520dd2b20e3,4bf58dd8d48988d147941735,Diner,40.75129719,-73.9940476,-240,Mon Apr 23 12:53:10 +0000 2012
3639,71,82,61,0,1,32195,481dfa3af964a5207f4f1fe3,4bf58dd8d48988d1fa931735,Hotel,40.75261955,-73.99336294,-240,Mon Apr 23 13:25:27 +0000 2012
3640,71,82,61,0,1,32493,49e7c7c6f964a5201b651fe3,4bf58dd8d48988d1ae941735,University,40.7111095,-74.00504351,-240,Mon Apr 23 16:24:22 +0000 2012
3641,71,82,61,0,1,32811,4a81c3c6f964a52080f71fe3,4bf58dd8d48988d172941735,Post Office,40.71288495,-74.00943849,-240,Mon Apr 23 19:09:26 +0000 2012
3642,71,82,61,0,1,32835,49e7c7c6f964a5201b651fe3,4bf58dd8d48988d1ae941735,University,40.7111095,-74.00504351,-240,Mon Apr 23 19:23:40 +0000 2012
3643,71,82,61,0,1,33137,481dfa3af964a5207f4f1fe3,4bf58dd8d48988d1fa931735,Hotel,40.75261955,-73.99336294,-240,Mon Apr 23 22:17:03 +0000 2012
3644,71,82,61,0,1,33367,4aa329cef964a5208d4320e3,4bf58dd8d48988d1f6941735,Department Store,40.751575,-73.992015,-240,Tue Apr 24 00:02:05 +0000 2012
3645,71,82,61,0,1,33394,481dfa3af964a5207f4f1fe3,4bf58dd8d48988d1fa931735,Hotel,40.75261955,-73.99336294,-240,Tue Apr 24 00:17:36 +0000 2012
3646,71,82,61,0,1,33450,4396cca9f964a520952b1fe3,4bf58dd8d48988d1c1941735,Mexican Restaurant,40.7524276,-73.99410499,-240,Tue Apr 24 00:44:42 +0000 2012
3647,71,82,61,0,1,34190,4d1cf67b756e8cfa797c4a54,4bf58dd8d48988d1e0931735,Coffee Shop,40.7524962,-73.99423125,-240,Tue Apr 24 13:06:33 +0000 2012
3648,71,82,61,0,1,34207,481dfa3af964a5207f4f1fe3,4bf58dd8d48988d1fa931735,Hotel,40.75261955,-73.99336294,-240,Tue Apr 24 13:13:39 +0000 2012
3649,71,82,61,0,1,34510,4b4a5eb9f964a5209a8526e3,4bf58dd8d48988d10f951735,Drugstore / Pharmacy,40.71038766,-74.00759073,-240,Tue Apr 24 15:55:42 +0000 2012
3650,71,82,61,0,1,35670,4b257718f964a5205a7224e3,4bf58dd8d48988d148941735,Donut Shop,40.71113138,-74.006383,-240,Wed Apr 25 12:52:09 +0000 2012
3651,71,82,61,0,1,35703,49e7c7c6f964a5201b651fe3,4bf58dd8d48988d1ae941735,University,40.7111095,-74.00504351,-240,Wed Apr 25 13:05:56 +0000 2012
3652,71,82,61,0,1,36313,481dfa3af964a5207f4f1fe3,4bf58dd8d48988d1fa931735,Hotel,40.75261955,-73.99336294,-240,Wed Apr 25 18:00:48 +0000 2012
3653,71,82,61,0,1,36760,4e8f31f002d5ee38b647719b,4bf58dd8d48988d120951735,Food & Drink Shop,40.753018,-73.9928813,-240,Wed Apr 25 22:34:39 +0000 2012
3654,71,82,61,0,1,37243,4a04b3bdf964a5201b721fe3,4bf58dd8d48988d11b941735,Bar,40.751704,-73.990475,-240,Thu Apr 26 02:18:23 +0000 2012
3655,71,82,61,0,1,37442,4a7f68e6f964a520eff31fe3,4bf58dd8d48988d10f951735,Drugstore / Pharmacy,40.75172595,-73.99347946,-240,Thu Apr 26 05:22:56 +0000 2012
3656,71,82,61,0,1,37446,481dfa3af964a5207f4f1fe3,4bf58dd8d48988d1fa931735,Hotel,40.75261955,-73.99336294,-240,Thu Apr 26 05:34:32 +0000 2012
3657,71,82,61,0,1,38002,481dfa3af964a5207f4f1fe3,4bf58dd8d48988d1fa931735,Hotel,40.75261955,-73.99336294,-240,Thu Apr 26 13:55:45 +0000 2012
3658,71,82,61,0,1,38524,4e38a2cfbd415d9f63d71171,4bf58dd8d48988d1e0931735,Coffee Shop,40.75379424,-73.99250959,-240,Fri Apr 27 13:04:01 +0000 2012
3659,71,82,61,0,1,38617,49e7c7c6f964a5201b651fe3,4bf58dd8d48988d1ae941735,University,40.7111095,-74.00504351,-240,Fri Apr 27 13:45:04 +0000 2012
3660,71,82,61,0,1,39015,4a7f68e6f964a520eff31fe3,4bf58dd8d48988d10f951735,Drugstore / Pharmacy,40.75186389,-73.99350815,-240,Fri Apr 27 17:14:07 +0000 2012
3661,71,82,61,0,1,39050,42911d00f964a520f5231fe3,4bf58dd8d48988d129951735,Train Station,40.7507948,-73.99357639,-240,Fri Apr 27 17:31:03 +0000 2012
3662,71,82,61,0,1,41313,42911d00f964a520f5231fe3,4bf58dd8d48988d129951735,Train Station,40.7507948,-73.99357639,-240,Sat Apr 28 18:43:03 +0000 2012
3663,71,82,61,0,1,41414,49e7c7c6f964a5201b651fe3,4bf58dd8d48988d1ae941735,University,40.7111095,-74.00504351,-240,Sat Apr 28 19:31:52 +0000 2012
3664,71,82,61,0,1,41717,481dfa3af964a5207f4f1fe3,4bf58dd8d48988d1fa931735,Hotel,40.75261955,-73.99336294,-240,Sat Apr 28 21:58:40 +0000 2012
3665,71,82,61,0,1,42857,4d1cf67b756e8cfa797c4a54,4bf58dd8d48988d1e0931735,Coffee Shop,40.7524962,-73.99423125,-240,Sun Apr 29 13:16:09 +0000 2012
3666,71,82,61,0,1,43046,4aad442ef964a5205d5f20e3,4bf58dd8d48988d127951735,Arts & Crafts Store,40.7268685,-73.9948082,-240,Sun Apr 29 15:42:08 +0000 2012
3667,71,82,61,0,1,43497,481dfa3af964a5207f4f1fe3,4bf58dd8d48988d1fa931735,Hotel,40.75261955,-73.99336294,-240,Sun Apr 29 19:39:02 +0000 2012
3668,71,82,61,0,1,43844,4a9465aef964a520762120e3,4bf58dd8d48988d14e941735,American Restaurant,40.7537908,-73.98924415,-240,Tue May 01 17:06:42 +0000 2012
3669,71,82,61,0,1,43863,481dfa3af964a5207f4f1fe3,4bf58dd8d48988d1fa931735,Hotel,40.75261955,-73.99336294,-240,Tue May 01 17:23:51 +0000 2012
3670,71,82,61,0,1,44421,481dfa3af964a5207f4f1fe3,4bf58dd8d48988d1fa931735,Hotel,40.75261955,-73.99336294,-240,Tue May 01 22:13:04 +0000 2012
3671,71,82,61,0,1,45867,4e8f31f002d5ee38b647719b,4bf58dd8d48988d120951735,Food & Drink Shop,40.753018,-73.9928813,-240,Thu May 03 13:56:58 +0000 2012
3672,71,82,61,0,1,45885,481dfa3af964a5207f4f1fe3,4bf58dd8d48988d1fa931735,Hotel,40.75261955,-73.99336294,-240,Thu May 03 14:04:45 +0000 2012
3673,71,82,61,0,1,46276,4a7a3c49f964a520f6e81fe3,4bf58dd8d48988d111941735,Japanese Restaurant,40.75613829,-73.96931171,-240,Thu May 03 17:28:45 +0000 2012
3674,71,82,61,0,1,46397,42829c80f964a5206a221fe3,4bf58dd8d48988d129951735,Train Station,40.75280621,-73.97717535,-240,Thu May 03 18:15:48 +0000 2012
3675,71,82,61,0,1,46425,481dfa3af964a5207f4f1fe3,4bf58dd8d48988d1fa931735,Hotel,40.75261955,-73.99336294,-240,Thu May 03 18:34:02 +0000 2012
3676,71,82,61,0,1,46616,4396cca9f964a520952b1fe3,4bf58dd8d48988d1c1941735,Mexican Restaurant,40.7524276,-73.99410499,-240,Thu May 03 20:32:29 +0000 2012
3677,71,82,61,0,1,46627,481dfa3af964a5207f4f1fe3,4bf58dd8d48988d1fa931735,Hotel,40.75261955,-73.99336294,-240,Thu May 03 20:36:27 +0000 2012
3678,71,82,61,0,1,47354,4b94936ff964a520d17d34e3,4d954b06a243a5684965b473,Residential Building (Apartment / Condo),40.73964269,-73.99931576,-240,Fri May 04 02:32:41 +0000 2012
3679,71,82,61,0,1,47554,407dd080f964a5207af21ee3,4bf58dd8d48988d11d941735,Bar,40.78336854,-73.97819996,-240,Fri May 04 05:03:45 +0000 2012
3680,71,82,61,0,1,47654,481dfa3af964a5207f4f1fe3,4bf58dd8d48988d1fa931735,Hotel,40.75261955,-73.99336294,-240,Fri May 04 08:30:01 +0000 2012
3681,71,82,61,0,1,48074,4b257718f964a5205a7224e3,4bf58dd8d48988d148941735,Donut Shop,40.71113138,-74.006383,-240,Fri May 04 13:41:50 +0000 2012
3682,71,82,61,0,1,48112,49e7c7c6f964a5201b651fe3,4bf58dd8d48988d1ae941735,University,40.7111095,-74.00504351,-240,Fri May 04 13:54:08 +0000 2012
3683,71,82,61,0,1,48416,481dfa3af964a5207f4f1fe3,4bf58dd8d48988d1fa931735,Hotel,40.75261955,-73.99336294,-240,Fri May 04 16:20:26 +0000 2012
3684,71,82,61,0,1,48794,4bb3797c35f0c9b67568bc83,4bf58dd8d48988d10a951735,Bank,40.75415266,-73.9882054,-240,Fri May 04 19:19:24 +0000 2012
3685,71,82,61,0,1,49007,42911d00f964a520f5231fe3,4bf58dd8d48988d129951735,Train Station,40.7507948,-73.99357639,-240,Fri May 04 21:08:37 +0000 2012
3686,71,82,61,0,1,53908,4ce08a08ffcf370469b12082,4bf58dd8d48988d14a941735,Vietnamese Restaurant,40.72979057,-74.00069304,-240,Mon May 07 17:22:30 +0000 2012
3687,71,82,61,0,1,54333,4a72eeb8f964a52056db1fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.75228555,-73.98580075,-240,Mon May 07 21:02:55 +0000 2012
3688,71,82,61,0,1,54835,4b4bb51df964a520c5a426e3,4bf58dd8d48988d172941735,Post Office,40.75102831,-73.9942503,-240,Tue May 08 12:48:54 +0000 2012
